function,address,source_file,category,context,tags,attributes
FUN_0000f478,0xf478,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0000f478,0xf478,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0000f548,0xf548,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0000f8e4,0x0000f8e4,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0000f8e4,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""1156""}"
FUN_0001003c,0x0001003c,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Top hubs (degree-ranked),,"{""degree"": ""9"", ""in"": ""0"", ""out"": ""9"", ""size"": ""1372""}"
FUN_0001003c,0x1003c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""step_scale""}"
FUN_000103a8,0x103a8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_000104c8,0x104c8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_000105cc,0x000105cc,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""640""}"
FUN_000105cc,0x105cc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_000106cc,0x106cc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000107d8,0x107d8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001084c,0x0001084c,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""712""}"
FUN_0001084c,0x1084c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_000108bc,0x108bc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""6""}"
FUN_000108bc,0x108bc,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""27"", ""Source"": ""`func_0x000ceeb4(param_1,0x62,*(int *)(param_1 + 0x24) + 0xec,0);`""}"
FUN_00010944,0x10944,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`uVar7 = (uVar6 * *(ushort *)(iVar5 + 0x58)) / 0x7f;`"", ""Line"": ""23""}"
FUN_00010944,0x10944,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00010b14,0x00010b14,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""1036""}"
FUN_00010b14,0x10b14,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00010c1c,0x10c1c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""30""}"
FUN_00010c1c,0x10c1c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00010c1c,0x10c1c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00010c1c,0x10c1c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""14"", ""Source"": ""`iVar3 = *(int *)(param_1 + 0x24);`""}"
FUN_00010ef4,0x10ef4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00010ef4,0x10ef4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""14"", ""Source"": ""`iVar2 = FUN_00054518(*(undefined4 *)(*(int *)(param_1 + 0x24) + 8));`""}"
FUN_000110c4,0x110c4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000110c4,0x110c4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""10"", ""Source"": ""`*(int *)(*(int *)(param_1 + 0x24) + 0x2c) = *(int *)(*(int *)(param_1 + 0x24) + 0x2c) + 1;`""}"
FUN_000111b8,0x000111b8,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""480""}"
FUN_000111c8,0x000111c8,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_000111c8,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""92""}"
FUN_0001132c,0x1132c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_0001132c,0x1132c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""12"", ""Source"": ""`iVar1 = func_0x00075ec4(*(undefined4 *)(*(int *)(param_1 + 0x24) + 8),`""}"
FUN_00011398,0x11398,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00011420,0x11420,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000114a4,0x114a4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`*(undefined2 *)(iVar8 + 0x58) = param_2;`"", ""Line"": ""19""}"
FUN_000114a4,0x114a4,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_000114a4,0x114a4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000114a4,0x114a4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""1"", ""Families"": ""step_scale""}"
FUN_000114bc,0x114bc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001150c,0x1150c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""36""}"
FUN_0001150c,0x1150c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
FUN_0001150c,0x1150c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001150c,0x1150c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""12"", ""Source"": ""`iVar4 = *(int *)(*(int *)(param_1 + 0x24) + 8);`""}"
FUN_0001161c,0x0001161c,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""628""}"
FUN_000116a4,0x116a4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00011714,0x11714,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""44""}"
FUN_00011714,0x11714,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00011714,0x11714,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00011714,0x11714,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""13"", ""Source"": ""`iVar3 = *(int *)(param_1 + 0x24);`""}"
FUN_00011960,0x00011960,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""488""}"
FUN_000119cc,0x119cc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`uVar1 = *(ushort *)(iVar2 + 0x54);`"", ""Line"": ""47""}"
FUN_000119cc,0x119cc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000119cc,0x119cc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00011e84,0x11e84,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00011f18,0x11f18,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012024,0x12024,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00012130,0x12130,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012198,0x12198,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012224,0x12224,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001228c,0x1228c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000122ec,0x122ec,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`if ((*(uint *)(iVar5 + 0x50) & 1) != 0) {`"", ""Line"": ""58""}"
FUN_000122ec,0x122ec,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""7""}"
FUN_000122ec,0x122ec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001245c,0x0001245c,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001ef54,,"{""degree"": ""3"", ""in"": ""0"", ""out"": ""3"", ""size"": ""640""}"
FUN_00012804,0x12804,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""5""}"
FUN_00012cc0,0x12cc0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012db8,0x12db8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012e88,0x00012e88,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""640""}"
FUN_00012f28,0x12f28,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00012f90,0x12f90,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0001301c,0x1301c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`if ((*(uint *)(iVar4 + 0x50) & 5) != 0) {`"", ""Line"": ""63""}"
FUN_0001301c,0x1301c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_0001301c,0x1301c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_000132d0,0x132d0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000133e4,0x133e4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00013510,0x13510,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_00013728,0x13728,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00013728,0x13728,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00013834,0x13834,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000138c4,0x138c4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""27""}"
FUN_000138c4,0x138c4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000138c4,0x138c4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000138c4,0x138c4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""12"", ""Source"": ""`func_0x000d0970(param_1,*(undefined4 *)(*(int *)(param_1 + 0x24) + 8),`""}"
FUN_00013a84,0x13a84,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00013a84,0x13a84,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""18"", ""Source"": ""`func_0x0005910c(*(undefined4 *)(*(int *)(param_1 + 0x24) + 8),`""}"
FUN_00013c80,0x13c80,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""8"", ""Source"": ""`*(undefined4 *)(*(int *)(param_1 + 0x24) + 0x2c) = 0;`""}"
FUN_00013d4c,0x13d4c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00013d9c,0x13d9c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""6"", ""Source"": ""`func_0x000cd1a0(*(undefined4 *)(param_1 + 0x24),param_4);`""}"
FUN_00013dec,0x13dec,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""21""}"
FUN_00013dec,0x13dec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00013dec,0x13dec,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""11"", ""Source"": ""`iVar2 = *(int *)(param_1 + 0x24);`""}"
FUN_00013f08,0x13f08,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00013fe0,0x13fe0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00013fe0,0x13fe0,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""13"", ""Source"": ""`uVar1 = **(uint **)(*(int *)(*(int *)(param_1 + 0x24) + 8) + 0x11c);`""}"
FUN_000140d4,0x140d4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""5""}"
FUN_000140d4,0x140d4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""step_scale""}"
FUN_000140d4,0x140d4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""32"", ""Source"": ""`iVar2 = func_0x00092e58(*(int *)(*(int *)(param_1 + 0x24) + 8) + 8,0x2000,0,0);`""}"
FUN_00014438,0x14438,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00014438,0x14438,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""11"", ""Source"": ""`iVar2 = *(int *)(param_1 + 0x24);`""}"
FUN_00014520,0x00014520,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001ef54,,"{""degree"": ""1"", ""in"": ""0"", ""out"": ""1"", ""size"": ""316""}"
FUN_000145a4,0x145a4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000145c8,0x000145c8,exports/mapping_LEGGIT.EXE.md,mapping,Mapping for LEGGIT.EXE / Top hubs (degree-ranked),"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""1324""}"
FUN_000145c8,0x145c8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""6""}"
FUN_000145f4,0x145f4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000146c0,0x146c0,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""31""}"
FUN_000146c0,0x146c0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""6""}"
FUN_000146c0,0x146c0,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000146c0,0x146c0,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""13"", ""Source"": ""`func_0x000cd6dc(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xe0));`""}"
FUN_00014880,0x00014880,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_00014f80,,"{""degree"": ""2"", ""in"": ""0"", ""out"": ""2"", ""size"": ""92""}"
FUN_00014ad4,0x14ad4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00014ad4,0x14ad4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""12"", ""Source"": ""`iVar3 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_00014c68,0x14c68,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
