crate_index,crate_label,slot,value_a,value_b,toy_present,toy_w00,toy_w01,toy_w02,toy_w03,toy_w04,toy_w05,vehicle_present,vehicle_w00,vehicle_w01,vehicle_w02,vehicle_w03,vehicle_w04,vehicle_w05,vehicle_w06,vehicle_w07,vehicle_w08,vehicle_w09,vehicle_w10,vehicle_w11,value_a_crossref_total,value_a_crossref_tables,value_a_domain,value_a_domain_hint,value_a_kind,value_a_slot_context,value_b_crossref_total,value_b_crossref_tables,value_b_domain,value_b_domain_hint,value_b_kind,value_b_slot_context,weapon_matches,weapon_index,weapon_match_kind,weapon_upgrade_id,weapon_projectile_index,weapon_range_a,weapon_range_b,weapon_cooldown,weapon_camera_kick,weapon_resource0,weapon_resource1,weapon_resource2,weapon_resource3,weapon_resource4,projectile_index,projectile_archetype_id,projectile_damage,projectile_burst_count,projectile_collision_mask,projectile_velocity_x,projectile_velocity_y,projectile_velocity_z,projectile_fuse_frames,projectile_spawn_interval,projectile_resource_a,projectile_resource_b,projectile_resource_c
17,ALL_MISSILE_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,49,upgrade,131,1,48,1,50,0,512,3584,660,1870,36,1,0,3,0,65506,0,1,30,1,50,1,3,0
17,ALL_MISSILE_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,55,upgrade,131,56,243,1,75,17,512,2816,1870,550,81,56,0,65506,0,0,1,0,0,240,64,22,0,0
17,ALL_MISSILE_WEAPONS,4,32,107,1,3,0,33,0,5,0,0,,,,,,,,,,,,,31,BUDDIES.BIN:10; PERCEPT.BIN:9; WEAPONS.BIN:4; ACTION.BIN:2; TOYS.BIN:2; ATTITUDE.BIN:1,ai,AI behaviour (libgte vectors),value_a,11:LIGHTNING_WEAPONS:4 | 15:ALL_HEAVY_WEAPONS_2:2 | 17:ALL_MISSILE_WEAPONS:4 | 19:FLYING_1:4 | 31:INDEX_31:2 | 34:INDEX_34:2 | 7:MOON_AREA:4 | 9:INDEX_09:4,10,STATICS.BIN:6; ACTION.BIN:2; PERCEPT.BIN:2,render,Rendering & geometry (libgpu/libgte),value_b,11:LIGHTNING_WEAPONS:4 | 15:ALL_HEAVY_WEAPONS_2:2 | 17:ALL_MISSILE_WEAPONS:4 | 19:FLYING_1:4 | 31:INDEX_31:2 | 34:INDEX_34:2 | 34:INDEX_34:4 | 7:MOON_AREA:4 | 9:INDEX_09:4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ALL_MISSILE_WEAPONS,5,14,156,1,1,0,17,0,25,0,0,,,,,,,,,,,,,38,WEAPONS.BIN:18; ATTITUDE.BIN:5; PERCEPT.BIN:5; ACTION.BIN:4; TOYS.BIN:4; BUDDIES.BIN:1,combat,Combat runtime (libgte/libgpu),value_a,17:ALL_MISSILE_WEAPONS:5,8,ACTION.BIN:7; ATTITUDE.BIN:1,engine,Core state machines,value_b,17:ALL_MISSILE_WEAPONS:5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ALL_SPECIAL_WEAPONS,0,56,128,1,2,0,10,0,46,0,0,,,,,,,,,,,,,24,ACTION.BIN:7; PERCEPT.BIN:5; WEAPONS.BIN:4; ATTITUDE.BIN:3; TOYS.BIN:3; BUDDIES.BIN:2,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:0 | 16:ALL_ROCKET_WEAPONS:0 | 17:ALL_MISSILE_WEAPONS:0 | 18:ALL_SPECIAL_WEAPONS:0,22,BUDDIES.BIN:9; PROJECTILES.BIN:5; WEAPONS.BIN:5; VEHICLES.BIN:2; ACTION.BIN:1,ai,AI behaviour (libgte vectors),value_b,15:ALL_HEAVY_WEAPONS_2:0 | 16:ALL_ROCKET_WEAPONS:0 | 17:ALL_MISSILE_WEAPONS:0 | 18:ALL_SPECIAL_WEAPONS:0,1,6,primary,129,24,243,1,70,63,256,4608,1870,550,54,24,300,0,0,0,278,298,96,0,0,40,0,300
18,ALL_SPECIAL_WEAPONS,1,129,130,1,2,0,67,0,45,0,0,,,,,,,,,,,,,13,STATICS.BIN:10; ACTION.BIN:1; PERCEPT.BIN:1; WEAPONS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_a,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,19,VEHICLES.BIN:8; ACTION.BIN:5; WEAPONS.BIN:4; BUDDIES.BIN:1; STATICS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,4,7,primary,131,16,243,1,65,17,512,2816,1870,550,81,16,185,1,30,50,1,-30,192,1536,0,0,217,218
18,ALL_SPECIAL_WEAPONS,1,129,130,1,2,0,67,0,45,0,0,,,,,,,,,,,,,13,STATICS.BIN:10; ACTION.BIN:1; PERCEPT.BIN:1; WEAPONS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_a,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,19,VEHICLES.BIN:8; ACTION.BIN:5; WEAPONS.BIN:4; BUDDIES.BIN:1; STATICS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,4,30,primary,131,1,243,1,50,0,256,3840,0,3960,42,1,0,3,0,65506,0,1,30,1,50,1,3,0
18,ALL_SPECIAL_WEAPONS,1,129,130,1,2,0,67,0,45,0,0,,,,,,,,,,,,,13,STATICS.BIN:10; ACTION.BIN:1; PERCEPT.BIN:1; WEAPONS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_a,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,19,VEHICLES.BIN:8; ACTION.BIN:5; WEAPONS.BIN:4; BUDDIES.BIN:1; STATICS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,4,49,primary,131,1,48,1,50,0,512,3584,660,1870,36,1,0,3,0,65506,0,1,30,1,50,1,3,0
18,ALL_SPECIAL_WEAPONS,1,129,130,1,2,0,67,0,45,0,0,,,,,,,,,,,,,13,STATICS.BIN:10; ACTION.BIN:1; PERCEPT.BIN:1; WEAPONS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_a,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,19,VEHICLES.BIN:8; ACTION.BIN:5; WEAPONS.BIN:4; BUDDIES.BIN:1; STATICS.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,15:ALL_HEAVY_WEAPONS_2:1 | 16:ALL_ROCKET_WEAPONS:1 | 17:ALL_MISSILE_WEAPONS:1 | 18:ALL_SPECIAL_WEAPONS:1,4,55,primary,131,56,243,1,75,17,512,2816,1870,550,81,56,0,65506,0,0,1,0,0,240,64,22,0,0
18,ALL_SPECIAL_WEAPONS,2,30,106,1,3,0,0,0,0,0,0,,,,,,,,,,,,,165,BUDDIES.BIN:61; VEHICLES.BIN:34; STATICS.BIN:22; PROJECTILES.BIN:14; ATTITUDE.BIN:11; PERCEPT.BIN:11,ai,AI behaviour (libgte vectors),value_a+value_b,0:PARK_AREA:4 | 10:ALL_FLAME_WEAPONS:2 | 11:LIGHTNING_WEAPONS:2 | 12:ALL_GRENADES_1:2 | 13:ALL_GRENADES_2:2 | 14:ALL_HEAVY_WEAPONS_1:2 | 14:ALL_HEAVY_WEAPONS_1:4 | 14:ALL_HEAVY_WEAPONS_1:5 | 16:ALL_ROCKET_WEAPONS:2 | 18:ALL_SPECIAL_WEAPONS:2 | 19:FLYING_1:2 | 1:PLAINS_AREA:4 | 20:FLYING_2:2 | 22:FLYING_4:2 | 24:STEALTH_2:2 | 25:SPACE:2 | 27:INDEX_27:4 | 2:DESERT_AREA:4 | 30:INDEX_30:2 | 32:INDEX_32:4 | 33:INDEX_33:4 | 35:INDEX_35:4 | 36:INDEX_36:4 | 37:INDEX_37:4 | 38:INDEX_38:4 | 39:INDEX_39:4 | 3:WOODS_AREA:2 | 40:INDEX_40:4 | 4:ICE_AREA:2 | 4:ICE_AREA:4 | 6:JUNGLE_AREA:4 | 8:INDEX_08:4,10,WEAPONS.BIN:5; ACTION.BIN:3; PROJECTILES.BIN:1; STATICS.BIN:1,combat,Combat runtime (libgte/libgpu),value_a+value_b,0:PARK_AREA:4 | 10:ALL_FLAME_WEAPONS:2 | 11:LIGHTNING_WEAPONS:2 | 12:ALL_GRENADES_1:2 | 13:ALL_GRENADES_2:2 | 14:ALL_HEAVY_WEAPONS_1:2 | 14:ALL_HEAVY_WEAPONS_1:4 | 16:ALL_ROCKET_WEAPONS:2 | 18:ALL_SPECIAL_WEAPONS:2 | 19:FLYING_1:2 | 1:PLAINS_AREA:4 | 20:FLYING_2:2 | 22:FLYING_4:2 | 22:FLYING_4:4 | 24:STEALTH_2:2 | 25:SPACE:2 | 27:INDEX_27:4 | 2:DESERT_AREA:4 | 30:INDEX_30:2 | 32:INDEX_32:4 | 33:INDEX_33:4 | 35:INDEX_35:4 | 36:INDEX_36:4 | 37:INDEX_37:4 | 38:INDEX_38:4 | 39:INDEX_39:4 | 3:WOODS_AREA:2 | 40:INDEX_40:4 | 6:JUNGLE_AREA:4 | 8:INDEX_08:4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ALL_SPECIAL_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,7,upgrade,131,16,243,1,65,17,512,2816,1870,550,81,16,185,1,30,50,1,-30,192,1536,0,0,217,218
18,ALL_SPECIAL_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,30,upgrade,131,1,243,1,50,0,256,3840,0,3960,42,1,0,3,0,65506,0,1,30,1,50,1,3,0
18,ALL_SPECIAL_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,49,upgrade,131,1,48,1,50,0,512,3584,660,1870,36,1,0,3,0,65506,0,1,30,1,50,1,3,0
18,ALL_SPECIAL_WEAPONS,3,60,131,1,2,0,19,0,51,0,0,,,,,,,,,,,,,140,ATTITUDE.BIN:54; WEAPONS.BIN:27; ACTION.BIN:15; VEHICLES.BIN:15; PERCEPT.BIN:14; BUDDIES.BIN:8,ai,AI behaviour (libgte vectors),value_a,15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,7,WEAPONS.BIN:4; ACTION.BIN:2; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,14:ALL_HEAVY_WEAPONS_1:0 | 15:ALL_HEAVY_WEAPONS_2:3 | 16:ALL_ROCKET_WEAPONS:3 | 17:ALL_MISSILE_WEAPONS:3 | 18:ALL_SPECIAL_WEAPONS:3,4,55,upgrade,131,56,243,1,75,17,512,2816,1870,550,81,56,0,65506,0,0,1,0,0,240,64,22,0,0
18,ALL_SPECIAL_WEAPONS,4,33,108,1,3,0,31,0,1,0,0,,,,,,,,,,,,,23,PERCEPT.BIN:7; BUDDIES.BIN:4; TOYS.BIN:3; WEAPONS.BIN:3; VEHICLES.BIN:2; ACTION.BIN:1,ai,AI behaviour (libgte vectors),value_a,12:ALL_GRENADES_1:4 | 13:ALL_GRENADES_2:4 | 18:ALL_SPECIAL_WEAPONS:4 | 23:STEALTH_1:4 | 24:STEALTH_2:4 | 26:BIKES:4 | 28:INDEX_28:2 | 29:INDEX_29:4 | 31:INDEX_31:4 | 34:INDEX_34:4,9,WEAPONS.BIN:4; ACTION.BIN:2; ATTITUDE.BIN:1; PERCEPT.BIN:1; STATICS.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,12:ALL_GRENADES_1:4 | 13:ALL_GRENADES_2:4 | 18:ALL_SPECIAL_WEAPONS:4 | 23:STEALTH_1:4 | 24:STEALTH_2:4 | 26:BIKES:4 | 28:INDEX_28:2 | 29:INDEX_29:4 | 31:INDEX_31:4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ALL_SPECIAL_WEAPONS,5,146,157,1,1,0,48,0,62,0,0,,,,,,,,,,,,,3,ACTION.BIN:2; WEAPONS.BIN:1,engine,Core state machines,value_a,18:ALL_SPECIAL_WEAPONS:5,5,ACTION.BIN:3; ATTITUDE.BIN:1; PERCEPT.BIN:1,engine,Core state machines,value_b,15:ALL_HEAVY_WEAPONS_2:5 | 18:ALL_SPECIAL_WEAPONS:5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLYING_1,0,58,132,1,2,0,21,0,57,0,0,,,,,,,,,,,,,34,ACTION.BIN:17; PERCEPT.BIN:7; TOYS.BIN:4; ATTITUDE.BIN:3; WEAPONS.BIN:2; STATICS.BIN:1,engine,Core state machines,value_a,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,7,WEAPONS.BIN:4; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,2,8,primary,133,5,243,1,65,6,384,2688,1320,550,76,5,0,0,1920,0,10,-1,0,4,3,0,0,29
19,FLYING_1,0,58,132,1,2,0,21,0,57,0,0,,,,,,,,,,,,,34,ACTION.BIN:17; PERCEPT.BIN:7; TOYS.BIN:4; ATTITUDE.BIN:3; WEAPONS.BIN:2; STATICS.BIN:1,engine,Core state machines,value_a,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,7,WEAPONS.BIN:4; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,2,60,primary,133,62,243,1,75,6,384,2688,1320,550,76,62,10,176,0,177,18,0,40,0,0,0,3276,40
19,FLYING_1,1,133,134,1,2,0,71,0,45,0,0,,,,,,,,,,,,,5,WEAPONS.BIN:2; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,ai,AI behaviour (libgte vectors),value_a,19:FLYING_1:1 | 20:FLYING_2:1 | 21:FLYING_3:1 | 22:FLYING_4:1,3,ACTION.BIN:1; ATTITUDE.BIN:1; STATICS.BIN:1,engine,Core state machines,value_b,19:FLYING_1:1 | 21:FLYING_3:1 | 22:FLYING_4:1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLYING_1,2,30,106,1,3,0,0,0,0,0,0,,,,,,,,,,,,,165,BUDDIES.BIN:61; VEHICLES.BIN:34; STATICS.BIN:22; PROJECTILES.BIN:14; ATTITUDE.BIN:11; PERCEPT.BIN:11,ai,AI behaviour (libgte vectors),value_a+value_b,0:PARK_AREA:4 | 10:ALL_FLAME_WEAPONS:2 | 11:LIGHTNING_WEAPONS:2 | 12:ALL_GRENADES_1:2 | 13:ALL_GRENADES_2:2 | 14:ALL_HEAVY_WEAPONS_1:2 | 14:ALL_HEAVY_WEAPONS_1:4 | 14:ALL_HEAVY_WEAPONS_1:5 | 16:ALL_ROCKET_WEAPONS:2 | 18:ALL_SPECIAL_WEAPONS:2 | 19:FLYING_1:2 | 1:PLAINS_AREA:4 | 20:FLYING_2:2 | 22:FLYING_4:2 | 24:STEALTH_2:2 | 25:SPACE:2 | 27:INDEX_27:4 | 2:DESERT_AREA:4 | 30:INDEX_30:2 | 32:INDEX_32:4 | 33:INDEX_33:4 | 35:INDEX_35:4 | 36:INDEX_36:4 | 37:INDEX_37:4 | 38:INDEX_38:4 | 39:INDEX_39:4 | 3:WOODS_AREA:2 | 40:INDEX_40:4 | 4:ICE_AREA:2 | 4:ICE_AREA:4 | 6:JUNGLE_AREA:4 | 8:INDEX_08:4,10,WEAPONS.BIN:5; ACTION.BIN:3; PROJECTILES.BIN:1; STATICS.BIN:1,combat,Combat runtime (libgte/libgpu),value_a+value_b,0:PARK_AREA:4 | 10:ALL_FLAME_WEAPONS:2 | 11:LIGHTNING_WEAPONS:2 | 12:ALL_GRENADES_1:2 | 13:ALL_GRENADES_2:2 | 14:ALL_HEAVY_WEAPONS_1:2 | 14:ALL_HEAVY_WEAPONS_1:4 | 16:ALL_ROCKET_WEAPONS:2 | 18:ALL_SPECIAL_WEAPONS:2 | 19:FLYING_1:2 | 1:PLAINS_AREA:4 | 20:FLYING_2:2 | 22:FLYING_4:2 | 22:FLYING_4:4 | 24:STEALTH_2:2 | 25:SPACE:2 | 27:INDEX_27:4 | 2:DESERT_AREA:4 | 30:INDEX_30:2 | 32:INDEX_32:4 | 33:INDEX_33:4 | 35:INDEX_35:4 | 36:INDEX_36:4 | 37:INDEX_37:4 | 38:INDEX_38:4 | 39:INDEX_39:4 | 3:WOODS_AREA:2 | 40:INDEX_40:4 | 6:JUNGLE_AREA:4 | 8:INDEX_08:4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLYING_1,3,57,135,1,2,0,3,0,43,0,0,,,,,,,,,,,,,20,BUDDIES.BIN:5; PERCEPT.BIN:5; TOYS.BIN:4; ATTITUDE.BIN:3; ACTION.BIN:1; STATICS.BIN:1,ai,AI behaviour (libgte vectors),value_a,19:FLYING_1:3 | 20:FLYING_2:3 | 21:FLYING_3:3 | 22:FLYING_4:3,12,VEHICLES.BIN:8; ACTION.BIN:2; ATTITUDE.BIN:1; BUDDIES.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,19:FLYING_1:3 | 20:FLYING_2:1 | 20:FLYING_2:3 | 21:FLYING_3:3 | 22:FLYING_4:3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLYING_1,4,32,107,1,3,0,33,0,5,0,0,,,,,,,,,,,,,31,BUDDIES.BIN:10; PERCEPT.BIN:9; WEAPONS.BIN:4; ACTION.BIN:2; TOYS.BIN:2; ATTITUDE.BIN:1,ai,AI behaviour (libgte vectors),value_a,11:LIGHTNING_WEAPONS:4 | 15:ALL_HEAVY_WEAPONS_2:2 | 17:ALL_MISSILE_WEAPONS:4 | 19:FLYING_1:4 | 31:INDEX_31:2 | 34:INDEX_34:2 | 7:MOON_AREA:4 | 9:INDEX_09:4,10,STATICS.BIN:6; ACTION.BIN:2; PERCEPT.BIN:2,render,Rendering & geometry (libgpu/libgte),value_b,11:LIGHTNING_WEAPONS:4 | 15:ALL_HEAVY_WEAPONS_2:2 | 17:ALL_MISSILE_WEAPONS:4 | 19:FLYING_1:4 | 31:INDEX_31:2 | 34:INDEX_34:2 | 34:INDEX_34:4 | 7:MOON_AREA:4 | 9:INDEX_09:4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLYING_1,5,151,161,1,1,0,53,0,62,0,0,,,,,,,,,,,,,7,PERCEPT.BIN:3; ACTION.BIN:2; ATTITUDE.BIN:1; STATICS.BIN:1,ai,AI behaviour (libgte vectors),value_a,19:FLYING_1:5,1,ACTION.BIN:1,engine,Core state machines,value_b,19:FLYING_1:5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,FLYING_2,0,58,132,1,2,0,21,0,57,0,0,,,,,,,,,,,,,34,ACTION.BIN:17; PERCEPT.BIN:7; TOYS.BIN:4; ATTITUDE.BIN:3; WEAPONS.BIN:2; STATICS.BIN:1,engine,Core state machines,value_a,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,7,WEAPONS.BIN:4; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,2,8,primary,133,5,243,1,65,6,384,2688,1320,550,76,5,0,0,1920,0,10,-1,0,4,3,0,0,29
20,FLYING_2,0,58,132,1,2,0,21,0,57,0,0,,,,,,,,,,,,,34,ACTION.BIN:17; PERCEPT.BIN:7; TOYS.BIN:4; ATTITUDE.BIN:3; WEAPONS.BIN:2; STATICS.BIN:1,engine,Core state machines,value_a,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,7,WEAPONS.BIN:4; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,combat,Combat runtime (libgte/libgpu),value_b,19:FLYING_1:0 | 20:FLYING_2:0 | 21:FLYING_3:0,2,60,primary,133,62,243,1,75,6,384,2688,1320,550,76,62,10,176,0,177,18,0,40,0,0,0,3276,40
20,FLYING_2,1,133,135,1,2,0,71,0,45,0,0,,,,,,,,,,,,,5,WEAPONS.BIN:2; ACTION.BIN:1; ATTITUDE.BIN:1; PERCEPT.BIN:1,ai,AI behaviour (libgte vectors),value_a,19:FLYING_1:1 | 20:FLYING_2:1 | 21:FLYING_3:1 | 22:FLYING_4:1,12,VEHICLES.BIN:8; ACTION.BIN:2; ATTITUDE.BIN:1; BUDDIES.BIN:1,render,Rendering & geometry (libgpu/libgte),value_b,19:FLYING_1:3 | 20:FLYING_2:1 | 20:FLYING_2:3 | 21:FLYING_3:3 | 22:FLYING_4:3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
