symbol,canonical_address_hex,observations,distinct_addresses,category_list,map_file_count,example_map_file
PROCESSPANENVELOPE,0x8008C058,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
PSDBASEX,0x801A10A0,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDBASEY,0x801A10A4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDCNT,0x801A5A84,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDGPU,0x801A5A8A,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDIDX,0x801A5A88,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDOFSX,0x8012BB40,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PSDOFSY,0x8012BB44,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PUTDISPENV,0x800133DC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
PUTDRAWENV,0x80013204,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
PUTS,0x800154EC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
PadData,0x80066B48,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PadIdentifier,0x80023050,4,15,audio;cdrom;graphics;module;ui,34,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
PadInit,0x8001705C,4,15,audio;cdrom;graphics;module;ui,34,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
PadRead,0x800170AC,4,15,audio;cdrom;graphics;module;ui,34,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
PadStop,0x800170DC,4,15,audio;cdrom;graphics;module;ui,34,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
PioCallback,0x8001493C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
PioDataCallback,0x800148D0,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
PlayStream,0x80019440,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
PopMatrix,0x80111718,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
Pressed,0x8001A21C,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
ProfileAddDrawOT,0x8001AAA8,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileAddOT,0x8001A8F8,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileDispMode,0x8001AB6C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileInit,0x8001A23C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileReadCount,0x8001A894,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileStartCount,0x8001A7F0,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ProfileStopCount,0x8001A824,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
PushMatrix,0x80111674,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
PutDispEnv,0x80014A8C,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
PutDrawEnv,0x800148B4,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
QUIT_CARDMAN,0x80016E74,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RAND,0x80038114,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RAND_DEMO,0x80013254,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RCpolyF3,0x8011A854,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyF3A,0x8011A85C,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyF4,0x8011B874,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyF4A,0x8011B87C,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyFT3,0x8011ABC4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyFT3A,0x8011ABCC,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyFT4,0x8011BCF4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyFT4A,0x8011BCFC,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyG3,0x8011AFC4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyG3A,0x8011AFCC,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyG4,0x8011C214,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyG4A,0x8011C21C,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyGT3,0x8011B3D4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyGT3A,0x8011B3DC,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyGT4,0x8011C764,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RCpolyGT4A,0x8011C76C,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
READ,0x80027CAC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
READINITPADFLAG,0x80082C44,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
REGISTERS,0x80025D88,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RESETCALLBACK,0x80010F04,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RESETENTRYINT,0x80011A3C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RESETGRAPH,0x80012790,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RESETRCNT,0x800316F0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RESTARTCALLBACK,0x80011028,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RETURNFROMEXCEPTION,0x80011A2C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
RINGBUFFER,0x800BA040,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RND,0x800167D4,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/flame/main.map
RSIN,0x80027EB4,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RSIN_TBL,0x8003A9B8,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
RUN,0x800C0848,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
ReadInitPadFlag,0x801200C0,4,8,audio;cdrom;graphics;module;ui,18,assets/psyq_sdk/psyq/psx/sample/cmplr/scratch/main.map
ReadSZfifo3,0x801154F4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
ReadSZfifo4,0x801180C4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
ReadTIM,0x80017348,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ReadTMD,0x800173F0,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ResetCallback,0x80017330,4,19,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
ResetEntryInt,0x80017A60,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
ResetGraph,0x80013E40,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
ResetRCnt,0x8001AD1C,2,4,cdrom;graphics;module;ui,8,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RestartCallback,0x80017454,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
ReturnFromException,0x80017A50,4,19,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
Rot,0x80085F88,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverage3,0x80116274,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverageNclip3,0x80115AE4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverageNclip4,0x801180E4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverageNclipColorCol3,0x80115514,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverageNclipColorDpq3,0x80115824,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotAverageNclipColorDpq3_1,0x80116FE4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotMatrix,0x80016CFC,4,6,graphics;module;ui,16,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotMatrixYXZ,0x80018EE4,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
RotTransPers,0x80016CCC,4,6,graphics;module;ui,16,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
RotV,0x80086EB0,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
Rotation,0x801A40B8,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
Rotation2,0x801A4168,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
S3M_MODE,0x8008EB90,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SAVE_FAIL,0x80020F38,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SAVE_GRAPHIC,0x8001E328,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SAVE_OK,0x80021248,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SAVE_SCREEN,0x8001E9F0,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SELECTED,0x800A21EC,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SENDVAGSTORAM,0x8008C584,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SEQ,0x800A22E6,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SEQDATA,0x8007E730,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SEQ_TABLE,0x800C59A8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETBACKCOLOR,0x80011B1C,2,3,audio;graphics,6,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SETBLOCKFILL,0x800123E4,2,4,graphics;io,8,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDEFDISPENV,0x80011EA8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDEFDRAWENV,0x80011DD8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDISPMASK,0x80012B90,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWAREA,0x80013934,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWENV,0x80013A7C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWLOAD,0x800124C8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWMODE,0x80013A24,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWMOVE,0x800123F8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWOFFSET,0x800139B8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDRAWSTP,0x800858BC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETDRAWTPAGE,0x80012414,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETDUMPFNT,0x80019D3C,2,4,audio;io,8,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETFRQ,0x8008CA0C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETGEOMOFFSET,0x80011B3C,2,3,audio;graphics,6,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SETGEOMSCREEN,0x80011B5C,2,3,audio;graphics,6,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SETGRAPHDEBUG,0x800129FC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETGRAPHQUEUE,0x80012A68,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETGRAPHREVERSE,0x800128E8,2,4,graphics;io,8,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETINITPADFLAG,0x80082C38,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETINSTR,0x8008A020,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETINTRMASK,0x80011080,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETJMP,0x800154FC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEF2,0x8001233C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEF3,0x80012364,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEF4,0x800123A4,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEG2,0x80012350,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEG3,0x80012384,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETLINEG4,0x800123C4,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETNOTE,0x80089F4C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETPER,0x8008A11C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SETPOLYF3,0x80012210,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYF4,0x80012260,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYFT3,0x80012224,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYFT4,0x80012274,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYG3,0x80012238,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYG4,0x80012288,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYGT3,0x8001224C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPOLYGT4,0x8001229C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETPRIORITY,0x800139FC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETRCNT,0x800315B0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETSEMITRANS,0x800121C0,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETSHADETEX,0x800121E8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETSPRT,0x800122D8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETSPRT16,0x800122C4,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETSPRT8,0x800122B0,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETTEXWINDOW,0x800138F8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETTILE,0x80012328,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETTILE1,0x800122EC,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETTILE16,0x80012314,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETTILE8,0x80012300,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETVIDEOMODE,0x800119E4,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SETVOL,0x8008C9E0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SET_GAMEICONS,0x8002596C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SILENCEXM,0x8008CA2C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SIN_1,0x80027EF0,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SIN_CALC_STEPSIZE,0x800226CC,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SIN_INTER_POINT,0x80022738,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SJIS2ASCII,0x8001C7A4,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SJISCHAR,0x8003958C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SMALL_TUNE,0x80026A38,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SND_SETPLAYMODE,0x80097554,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SONG_ID1,0x8008EB8C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPE,0x800896B8,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPINNY,0x8001D68C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SPOWER_LINE,0x800133A8,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SPRINTF,0x80038134,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
SPUCLEARREVERBWORKAREA,0x80037950,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUCOMMONERROR,0x80076CD8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUFLUSH,0x8008DACC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUFREE,0x8008DA4C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUGETALLKEYSSTATUS,0x8008E110,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUINIT,0x800357E8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUINITMALLOC,0x8003654C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUISTRANSFERCOMPLETED,0x80037BE4,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUMALLOC,0x800365A0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPURGETALLKEYSSTATUS,0x8008E03C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSETCOMMONATTR,0x80037CD0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETCOMMONMASTERVOLUME,0x80088528,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSETKEY,0x8008DCCC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSETNOISEVOICE,0x80036B68,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETREVERB,0x80036D94,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETREVERBMODEPARAM,0x80036F70,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETTRANSFERMODE,0x80037BB0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETTRANSFERSTARTADDR,0x80037B5C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUSETVOICEATTR,0x8008E28C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSETVOICEPITCH,0x8008E21C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSETVOICEVOLUME,0x8008E19C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SPUSTART,0x80035900,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMALLOC,0x80033304,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMDAMPEROFF,0x80099A18,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMDAMPERON,0x80099A28,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMDOALLOCATE,0x8003356C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMFLUSH,0x80033780,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMGETSEQLVOL,0x80035058,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMGETSEQRVOL,0x800350A8,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMGETSEQVOL,0x80034FEC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMINIT,0x80033B38,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMKEYOFF,0x8009A658,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMKEYOFFNOW,0x80034510,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMKEYON,0x8009A104,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMKEYONNOW,0x800345E0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMMAXVOICE,0x80054A50,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMPBVOICE,0x8009B9C4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMPITCHBEND,0x8009BBC8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSEKEYOFF,0x8009A890,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSEKEYON,0x8009A7A4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSELECTTONEANDVAG,0x8009C388,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSEQKEYOFF,0x800350F8,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSETSEQVOL,0x80034AC4,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMSETVOL,0x8009C43C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUVMVSETUP,0x80035194,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPUWRITE,0x80037AFC,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SPU_MALLOC_REC,0x80095FF0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
SQRT,0x801238F0,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
SSEND,0x80094E5C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSFCALL,0x80054A60,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSINIT,0x80031114,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEPPLAY,0x8009751C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEPSETVOL,0x800990B8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEPSTOP,0x80032968,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQCALLEDTBYT,0x80031728,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQGETVOL,0x800990F0,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQOPEN,0x80095038,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQPLAY,0x800974E4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQSETVOL,0x80099088,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSEQSTOP,0x80032940,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSETMVOL,0x8003122C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSETTABLESIZE,0x80098D04,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
SSSETTICKMODE,0x80032994,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
